代碼,公司名,
08254P,台積電元大81售08,
82550,中石化凱基81購01,
82551,亞德客凱基81購01,
82552,為升凱基81購02,
82553,大同凱基81購01,
82554,大同凱基81購02,
82555,華航凱基81購01,
82556,長榮航凱基81購01,
82557,貿聯凱基81購03,
82558,瀚宇博凱基81購02,
82559,GIS凱基82購02,
08255P,旺宏元大81售06,
82560,信邦玉山81購01,
82561,景碩玉山81購01,
82562,華新國泰81購01,
82563,鴻海國泰81購02,
82564,聯發科國泰81購01,
82565,聯發科國泰81購02,
82566,上銀永昌81購02,
82567,大同富邦81購04,
82568,儒鴻麥證81購02,
82569,葡萄王麥證81購02,
08256P,旺宏元大82售07,
82570,上銀麥證81購04,
82571,鴻海麥證81購03,
82572,台積電麥證81購02,
82573,華邦電麥證82購01,
82574,微星麥證81購01,
82575,微星麥證82購01,
82576,友達麥證81購01,
82577,聯發科麥證81購01,
82578,可成麥證81購02,
82579,宏達電麥證81購01,
08257P,大同元大81售11,
82580,富邦金麥證81購01,
82581,國泰金麥證81購01,
82582,開發金麥證81購01,
82583,元大金麥證81購01,
82584,新光金麥證81購01,
82585,中信金麥證81購01,
82586,群創麥證81購01,
82587,貿聯麥證81購01,
82588,鴻海中信81購01,
82589,鴻海中信81購02,
08258P,南亞科元大81售04,
82590,光磊中信82購01,
82591,創意中信81購01,
82592,統一群益81購01,
82593,遠東新群益81購01,
82594,上銀群益81購06,
82595,旺宏群益81購06,
82596,大同群益81購07,
82597,大同群益81購08,
82598,GIS群益81購04,
82599,鴻海台新81購02,
08259P,美律元大81售03,
82600,大同台新81購02,
82601,亞德客永豐81購01,
82602,佳世達永豐81購01,
82603,宏達電永豐81購01,
82604,奇鋐永豐81購01,
82605,德律永豐81購01,
82606,達邁永豐81購01,
82607,世芯永豐81購02,
82608,嘉聯益永豐81購02,
82609,樺漢永豐81購02,
08260P,晶電元大81售05,
82610,旺宏元富81購02,
82611,大同元富81購01,
82612,樺漢元富81購01,
82613,智易國票81購01,
82614,元黃金元大84購02,
82615,遠東新元大81購02,
82616,上銀元大81購10,
82617,台積電元大81購05,
82618,旺宏元大82購05,
82619,旺宏元大82購06,
08261P,聯發科元大81售03,
82620,大同元大81購10,
82621,大同元大82購01,
82622,美律元大81購02,
82623,智原元大81購02,
82624,TPK元大81購01,
82625,康控元大81購01,
82626,盛群元大81購01,
82627,啟碁元大81購01,
82628,樺漢元大81購03,
82629,大成鋼國泰82購01,
08262P,聯發科元大81售04,
82630,上銀國泰81購01,
82631,可成國泰82購02,
82632,華夏凱基81購01,
82633,中纖凱基81購01,
82634,仁寶凱基81購01,
82635,微星凱基81購03,
82636,中工凱基81購01,
82637,達方凱基81購03,
82638,亞泥宏遠81購01,
82639,立隆電永豐81購01,
08263P,可成元大81售02,
82640,台勝科永豐81購01,
82641,GIS永豐81購01,
82642,大同國票81購03,
82643,晶豪科國票81購01,
82644,新日興國票81購01,
82645,祥碩國票81購01,
82646,樺漢國票81購01,
82647,華晶科台新82購01,
82648,東聯群益81購01,
82649,上銀群益81購07,
08264P,可成元大81售03,
82650,宏碁群益81購01,
82651,宏碁群益81購02,
82652,聯發科群益81購05,
82653,全新群益81購03,
82654,華晶科群益81購02,
82655,華晶科群益81購03,
82656,新日興群益81購01,
82657,新日興群益81購02,
82658,群創群益81購01,
82659,台勝科群益81購02,
08265P,可成元大81售04,
82660,智易群益81購01,
82661,貿聯群益81購01,
82662,嘉聯益群益81購04,
82663,景碩凱基81購01,
82664,TPK凱基81購01,
82665,TPK凱基81購02,
82666,信昌化凱基81購02,
82667,亞德客中信81購01,
82668,東聯中信82購01,
82669,群創中信81購01,
08266P,國泰金元大81售01,
82670,群創中信81購02,
82671,美律元富81購01,
82672,創意元富81購01,
82673,貿聯元富81購01,
82674,嘉聯益元富82購01,
82675,鴻海統一83購02,
82676,鴻海統一84購02,
82677,華邦電統一84購01,
82678,大同統一84購01,
82679,南亞科統一84購01,
08267P,創意元大81售06,
82680,南亞科統一84購02,
82681,南亞科統一84購03,
82682,強茂統一83購02,
82683,達方統一83購02,
82684,遠東新國泰81購02,
82685,台積電國泰81購01,
82686,台積電國泰83購01,
82687,台積電富邦82購02,
82688,台積電富邦83購01,
82689,祥碩富邦81購01,
08268P,TPK元大81售02,
82690,T50反1元大81購07,
82691,T50反1元大81購08,
82692,臺指反元大81購01,
82693,元金2X元大84購01,
82694,亞泥元大81購01,
82695,葡萄王元大81購03,
82696,新光鋼元大81購02,
82697,上銀元大81購11,
82698,鴻海元大82購01,
82699,智邦元大81購03,
08269P,嘉聯益元大81售05,
82700,全新元大81購04,
82701,亞光元大81購01,
82702,信邦元大81購02,
82703,群創元大82購01,
82704,信昌化元大82購01,
82705,康控元大82購01,
82706,中租元大81購01,
82707,大同第一81購01,
82708,台郡第一81購01,
82709,聯電中信81購01,
08270P,GIS元大81售03,
82710,大同中信81購01,
82711,奇力新中信81購03,
82712,中鴻國票81購01,
82713,旺宏國票81購05,
82714,美律國票81購01,
82715,奇力新國票81購02,
82716,立隆電國票81購01,
82717,聯詠國票81購01,
82718,景碩國票81購01,
82719,玉晶光國票82購01,
08271P,佳世達中信81售01,
82720,達運國票81購01,
82721,奇力新國泰81購05,
82722,嘉澤國泰82購01,
82723,滬深2X永昌81購03,
82724,聯電永昌81購01,
82725,台積電永昌83購01,
82726,聯發科永昌81購04,
82727,臺股指永昌81購01,
82728,臺股指永昌81購02,
82729,臺股指富邦81購01,
08272P,大同中信81售02,
82730,臺股指富邦81購02,
82731,臺股指富邦81購03,
82732,臺股指富邦81購04,
82733,華新兆豐81購01,
82734,上銀兆豐82購02,
82735,旺宏兆豐81購03,
82736,華邦電兆豐81購01,
82737,技嘉兆豐81購01,
82738,聯發科兆豐81購03,
82739,宏達電兆豐81購02,
08273P,永豐金中信81售01,
82740,國泰金兆豐81購01,
82741,新光金兆豐81購02,
82742,亞光兆豐83購01,
82743,創意兆豐81購01,
82744,台勝科兆豐81購01,
82745,貿聯兆豐81購02,
82746,GIS兆豐83購01,
82747,臺股指兆豐81購01,
82748,FBVIX群益81購01,
82749,上銀群益81購08,
08274P,臺股指玉山81售01,
82750,智邦群益81購01,
82751,智邦群益81購02,
82752,友達群益81購01,
82753,開發金群益82購01,
82754,信昌化群益81購01,
82755,臺股指群益81購01,
82756,臺股指群益81購02,
82757,臺股指群益81購03,
82758,臺股指群益81購04,
82759,臺股指群益81購05,
08275P,臺股指玉山81售02,
82760,臺股指群益81購06,
82761,電子類群益81購01,
82762,金融類群益81購01,
82763,上証2X元大81購07,
82764,深100元大81購01,
82765,統一元大81購01,
82766,南亞元大81購01,
82767,亞德客元大81購01,
82768,上銀元大81購13,
82769,大同元大82購02,
08276P,台積電永昌83售02,
82770,晶電元大82購04,
82771,奇力新元大82購01,
82772,智原元大81購03,
82773,新日興元大81購02,
82774,群創元大82購02,
82775,台勝科元大81購02,
82776,嘉澤元大81購03,
82777,全宇元大81購01,
82778,矽創元大81購02,
82779,臺股指元大81購24,
08277P,臺股指永昌81售03,
82780,臺股指元大81購25,
82781,臺股指元大81購26,
82782,台苯麥證81購01,
82783,中石化麥證81購01,
82784,台化麥證82購01,
82785,和大麥證82購01,
82786,鴻海麥證82購01,
82787,鴻海麥證82購02,
82788,鴻海麥證82購03,
82789,光磊麥證81購02,
08278P,臺股指永昌81售04,
82790,義隆麥證81購01,
82791,強茂麥證81購01,
82792,晶豪科麥證81購01,
82793,亞光麥證81購01,
82794,智原麥證81購01,
82795,欣興麥證81購01,
82796,麗豐麥證81購01,
82797,康控麥證81購01,
82798,敦南麥證81購01,
82799,GIS麥證81購01,
08279P,臺股指永昌81售05,
82800,旺宏永豐81購06,
82801,旺宏永豐81購07,
82802,旺宏永豐82購01,
82803,華晶科永豐81購01,
82804,明泰永豐81購02,
82805,全宇永豐81購01,
82806,信昌化永豐81購02,
82807,彩晶永豐81購01,
82808,台郡永豐81購01,
82809,淳安永豐81購03,
08280P,臺股指富邦81售05,
82810,南茂永豐81購01,
82811,亞德客台新81購01,
82812,樺漢台新81購01,
82813,A50正2統一83購02,
82814,奇力新統一84購02,
82815,強茂統一83購03,
82816,GIS統一84購01,
82817,百和統一83購02,
82818,滬深2X日盛81購01,
82819,南亞日盛81購01,
08281P,臺股指富邦81售06,
82820,台化日盛81購01,
82821,微星日盛81購01,
82822,義隆日盛81購01,
82823,亞光日盛81購01,
82824,華晶科日盛83購01,
82825,台勝科日盛81購01,
82826,彩晶日盛81購01,
82827,聯詠凱基81購01,
82828,淳安凱基81購01,
82829,淳安凱基81購02,
08282P,臺股指富邦81售07,
82830,臺股指凱基81購08,
82831,臺股指凱基81購09,
82832,臺股指凱基81購10,
82833,T50反1元富82購01,
82834,強茂元富81購02,
82835,創意元富81購02,
82836,臺股指元富81購01,
82837,臺股指元富81購02,
82838,臺股指元富81購03,
82839,臺股指元富81購04,
08283P,旺宏兆豐81售04,
82840,美律兆豐82購01,
82841,亞光統一83購02,
82842,美律元富81購02,
82843,全新元富81購01,
82844,智邦中信81購01,
82845,致茂中信81購01,
82846,宏達電中信81購01,
82847,長榮航中信81購01,
82848,達方中信81購02,
82849,遠東新凱基81購01,
08284P,聯發科兆豐81售04,
82850,華通凱基81購03,
82851,台積電凱基81購03,
82852,台積電凱基81購04,
82853,智邦凱基81購01,
82854,智邦凱基81購02,
82855,智邦凱基81購03,
82856,南亞科凱基81購05,
82857,南亞科凱基81購06,
82858,義隆凱基81購01,
82859,上銀日盛81購01,
08285P,臺股指兆豐81售02,
82860,華通日盛81購01,
82861,鴻海日盛81購01,
82862,台積電日盛81購01,
82863,智邦日盛81購01,
82864,大同日盛81購02,
82865,友達日盛81購03,
82866,A50正2元大84購02,
82867,鴻海元大81購06,
82868,台積電元大81購09,
82869,大同元大81購12,
08286P,臺股指兆豐81售03,
82870,開發金元大82購01,
82871,玉山金元大81購01,
82872,嘉晶元大81購03,
82873,嘉晶元大82購01,
82874,玉晶光元大82購03,
82875,大聯大元大81購01,
82876,淳安元大81購04,
82877,GIS元大81購04,
82878,達方元大83購01,
82879,力山永豐81購01,
08287P,臺股指兆豐81售04,
82880,大同永豐81購03,
82881,大同永豐81購04,
82882,嘉晶永豐81購02,
82883,嘉晶永豐81購03,
82884,嘉晶永豐81購04,
82885,嘉晶永豐81購05,
82886,嘉澤永豐81購01,
82887,淳安永豐81購04,
82888,華東永豐81購01,
82889,葡萄王群益81購01,
08288P,旺宏群益81售07,
82890,葡萄王群益81購02,
82891,上銀群益81購09,
82892,智邦群益81購03,
82893,佳世達群益81購01,
82894,燿華群益81購02,
82895,友達群益81購02,
82896,潤泰全群益81購01,
82897,玉晶光群益81購09,
82898,群創群益81購02,
82899,嘉澤群益81購01,
08289P,臺股指群益81售07,
82900,佐登群益81購01,
82901,敦南群益81購01,
82902,瀚宇博群益81購01,
82903,台郡群益81購01,
82904,達方群益81購01,
82905,達方群益82購01,
82906,智邦台新82購01,
82907,立隆電台新81購01,
82908,可成台新81購01,
82909,宏達電玉山85購01,
08290P,臺股指群益81售08,
82910,嘉晶玉山83購01,
82911,宏碁國泰81購01,
82912,大同國泰81購01,
82913,鴻海富邦81購08,
82914,大同富邦81購05,
82915,達方富邦82購01,
82916,華夏麥證81購01,
82917,台苯麥證82購01,
82918,中石化麥證82購01,
82919,遠東新麥證81購01,
08291P,臺股指群益81售09,
82920,力麗麥證81購01,
82921,東聯麥證81購01,
82922,東聯麥證82購01,
82923,榮成麥證81購01,
82924,中鋼麥證81購01,
82925,仁寶麥證82購01,
82926,佳世達麥證81購01,
82927,英業達麥證81購01,
82928,技嘉麥證81購01,
82929,瑞昱麥證81購01,
08292P,臺股指群益81售10,
82930,廣達麥證81購01,
82931,中華電麥證82購01,
82932,建準麥證81購01,
82933,亞光第一81購01,
82934,台郡中信82購01,
82935,國喬兆豐81購01,
82936,T50反1群益81購02,
82937,亞德客群益81購02,
82938,華新群益81購01,
82939,華新群益81購02,
08293P,臺股指群益81售11,
82940,台達電群益81購01,
82941,旺宏群益81購08,
82942,光磊群益81購01,
82943,中工群益81購01,
82944,新光金群益81購01,
82945,新日興群益81購03,
82946,明泰群益81購01,
82947,玉晶光群益81購10,
82948,創意群益81購02,
82949,佐登群益81購02,
08294P,臺股指群益81售12,
82950,正文群益81購02,
82951,瀚宇博群益81購02,
82952,台郡群益81購02,
82953,矽創群益81購01,
82954,大同凱基81購03,
82955,瑞昱凱基81購01,
82956,全新凱基81購02,
82957,嘉澤凱基81購03,
82958,嘉澤凱基81購04,
82959,嘉澤凱基81購05,
08295P,電子類群益81售02,
82960,佐登凱基81購02,
82961,精成科凱基81購01,
82962,台郡凱基81購01,
82963,台郡凱基81購02,
82964,台郡凱基81購03,
82965,淳安凱基81購03,
82966,淳安凱基81購04,
82967,旺宏日盛81購02,
82968,華邦電日盛81購01,
82969,美律日盛83購01,
08296P,金融類群益81售02,
82970,奇力新日盛81購01,
82971,長榮航日盛81購01,
82972,玉晶光日盛81購02,
82973,嘉澤日盛81購01,
82974,康普日盛81購01,
82975,中砂永豐81購01,
82976,寶齡永豐81購02,
82977,光寶科永豐81購01,
82978,友訊永豐81購01,
82979,智邦永豐81購01,
08297P,友達元大81售05,
82980,聯發科永豐81購02,
82981,佐登永豐81購02,
82982,致茂台新81購01,
82983,長榮航台新82購01,
82984,寶齡元大81購02,
82985,台積電元大81購10,
82986,旺宏元大81購07,
82987,旺宏元大82購08,
82988,智邦元大81購04,
82989,大同元大81購14,
08298P,奇力新元大81售10,
82990,晶電元大82購05,
82991,奇力新元大82購02,
82992,奇力新元大83購02,
82993,聯詠元大81購01,
82994,智原元大82購01,
82995,華晶科元大81購02,
82996,創意元大81購07,
82997,台勝科元大81購03,
82998,嘉澤元大81購04,
82999,達邁元大81購01,
08299P,玉晶光元大81售08,
83000,麗豐元大81購04,
83001,佐登元大81購02,
83002,康普元大82購01,
83003,正文元大81購01,
83004,台郡元大81購02,
83005,淳安元大82購01,
83006,鴻海統一83購03,
83007,致茂統一84購01,
83008,康控統一83購04,
83009,SP黃豆元富81購01,
08300P,臺股指元大81售21,
83010,亞德客元富81購01,
83011,鴻海元富81購03,
83012,台積電元富81購04,
83013,廣達元富81購01,
83014,美律元富82購01,
83015,奇力新元富82購01,
83016,嘉澤元富81購01,
83017,致茂國泰81購01,
83018,深中小富邦82購01,
83019,A50正2富邦82購02,
08301P,臺股指元大81售22,
83020,華夏富邦82購01,
83021,致茂富邦82購01,
83022,大同富邦82購01,
83023,奇力新富邦81購03,
83024,麗豐富邦81購02,
83025,元上證國票81購01,
83026,滬深2X國票81購02,
83027,致茂國票81購01,
83028,奇力新日盛81購02,
83029,滬深2X凱基83購07,
08302P,臺股指元大81售23,
83030,滬深2X凱基83購08,
83031,滬深2X凱基83購09,
83032,力山凱基81購02,
83033,力山凱基81購03,
83034,上銀凱基81購05,
83035,上銀凱基81購06,
83036,旺宏凱基81購03,
83037,旺宏凱基83購01,
83038,廣達凱基81購01,
83039,台光電凱基81購01,
08303P,大成鋼麥證81售02,
83040,台光電凱基81購02,
83041,可成凱基82購02,
83042,可成凱基82購03,
83043,可成凱基83購01,
83044,新光金凱基81購01,
83045,聯詠凱基81購02,
83046,台勝科凱基81購03,
83047,深100元大84購01,
83048,亞德客元大81購02,
83049,聯電元大81購03,
08304P,臺股指日盛81售01,
83050,鴻海元大81購07,
83051,台積電元大82購01,
83052,微星元大81購01,
83053,全新元大82購01,
83054,可成元大81購05,
83055,強茂元大81購03,
83056,台勝科元大82購03,
83057,康控元大81購02,
83058,GIS元大82購03,
83059,強茂永豐81購04,
08305P,臺股指凱基81售02,
83060,世芯永豐81購03,
83061,上銀台新81購02,
83062,達邁台新81購02,
83063,台郡台新81購01,
83064,T50反1群益81購03,
83065,滬深2X群益81購12,
83066,國喬群益81購01,
83067,光磊群益81購02,
83068,燿華群益81購03,
83069,大同群益81購10,
08306P,臺股指凱基81售03,
83070,大同群益81購11,
83071,可成群益81購01,
83072,信邦群益81購01,
83073,聯詠群益81購01,
83074,智原群益81購01,
83075,健鼎群益81購01,
83076,景碩群益81購01,
83077,玉晶光群益81購11,
83078,創意群益81購03,
83079,世芯群益81購01,
08307P,臺股指凱基81售04,
83080,TPK群益81購01,
83081,祥碩群益81購01,
83082,上銀統一84購02,
83083,光磊統一83購02,
83084,大同統一83購02,
83085,可成統一84購01,
83086,百和統一83購03,
83087,臺股指統一83購01,
83088,順德元富81購01,
83089,大同元富81購03,
08308P,臺股指凱基81售05,
83090,大同元富81購04,
83091,元大金元富81購01,
83092,中租元富81購01,
83093,百和元富81購01,
83094,智邦國泰81購02,
83095,智邦富邦81購02,
83096,大同富邦81購06,
83097,奇力新富邦81購04,
83098,和大麥證82購02,
83099,上銀麥證81購05,
08309P,臺股指凱基81售06,
83100,聯電麥證81購02,
83101,台積電麥證81購04,
83102,友達麥證82購01,
83103,義隆麥證82購01,
83104,可成麥證82購01,
83105,宏達電麥證82購01,
83106,緯創麥證81購01,
83107,台勝科麥證81購03,
83108,嘉澤麥證82購01,
83109,中租麥證81購01,
08310P,T50反1元富82售02,
83110,達運麥證81購01,
83111,台郡麥證81購01,
83112,樺漢麥證81購01,
83113,華新國票81購01,
83114,為升國票81購01,
83115,TPK國票81購01,
83116,臺股指中信81購03,
83117,創意統一83購01,
83118,大聯大統一83購01,
83119,上銀元富81購04,
08311P,上銀元富81售03,
83120,奇力新元富82購03,
83121,奇鋐元富84購01,
83122,祥碩元富81購02,
83123,玉晶光康和81購01,
83124,中鴻第一81購01,
83125,鴻海第一81購01,
83126,瑞昱第一81購01,
83127,玉晶光第一81購03,
83128,TPK第一81購01,
83129,為升兆豐82購01,
08312P,臺股指元富81售05,
83130,台積電兆豐81購04,
83131,大同兆豐82購01,
83132,群創兆豐81購01,
83133,麗豐兆豐83購01,
83134,上銀凱基81購07,
83135,亞光凱基81購02,
83136,GIS凱基81購04,
83137,百和凱基81購01,
83138,奇力新永豐81購03,
83139,華擎永豐81購01,
08313P,臺股指元富81售06,
83140,TPK永豐81購02,
83141,達方永豐81購02,
83142,T50反1台新83購01,
83143,緯創台新82購01,
83144,滬深2X群益81購13,
83145,統一群益81購02,
83146,亞德客群益81購03,
83147,潤隆群益81購01,
83148,旺宏群益81購09,
83149,光磊群益81購03,
08314P,臺股指元富81售07,
83150,大同群益81購13,
83151,美律群益81購01,
83152,奇力新群益81購09,
83153,強茂群益81購02,
83154,緯創群益82購01,
83155,玉晶光群益81購12,
83156,佐登群益81購03,
83157,康控群益81購01,
83158,瀚宇博群益81購03,
83159,啟碁群益81購03,
08315P,臺股指元富81售08,
83160,高股息元大81購01,
83161,元上證元大81購01,
83162,儒鴻元大82購01,
83163,上銀元大81購14,
83164,為升元大81購04,
83165,為升元大81購05,
83166,聯電元大81購04,
83167,華邦電元大81購04,
83168,華邦電元大81購05,
83169,智邦元大81購05,
08316P,上銀兆豐82售03,
83170,智邦元大81購06,
83171,燿華元大82購01,
83172,大同元大81購15,
83173,大同元大82購03,
83174,微星元大81購02,
83175,瑞昱元大81購01,
83176,聯發科元大81購05,
83177,聯發科元大81購06,
83178,聯發科元大81購07,
83179,奇力新元大82購03,
08317P,GIS兆豐82售01,
83180,開發金元大81購02,
83181,亞光元大82購01,
83182,玉晶光元大83購01,
83183,聯鈞元大81購01,
83184,嘉澤元大81購05,
83185,智易元大81購05,
83186,正文元大81購02,
83187,祥碩元大81購01,
83188,祥碩元大81購02,
83189,彩晶元大81購02,
08318P,聯電統一81售01,
83190,達運元大81購01,
83191,台郡元大81購03,
83192,美律麥證81購01,
83193,奇力新麥證81購01,
83194,亞光麥證82購01,
83195,強茂國泰81購01,
83196,嘉澤國泰82購02,
83197,統一富邦83購01,
83198,智易富邦81購02,
83199,樺漢富邦82購01,
08319P,創意元富81售03,
83200,CFA50國票81購01,
83201,滬深2X國票81購03,
83202,亞泥國票81購01,
83203,南亞國票81購01,
83204,聚陽國票81購01,
83205,聯電國票82購01,
83206,聯發科國票81購01,
83207,可成國票81購01,
83208,和碩國票81購01,
83209,寶成國票81購01,
08320P,致茂康和81售01,
83210,儒鴻兆豐81購01,
83211,致茂兆豐81購01,
83212,南亞科兆豐82購01,
83213,友達兆豐83購01,
83214,富邦金兆豐81購01,
83215,嘉澤兆豐81購01,
83216,嘉晶國泰82購01,
83217,新日興國泰81購01,
83218,達方國泰81購02,
83219,新光金永昌81購01,
08321P,微星中信81售02,
83220,群創永昌81購02,
83221,台勝科富邦81購02,
83222,亞德客統一83購01,
83223,強茂統一83購04,
83224,玉晶光統一83購03,
83225,啟碁統一83購01,
83226,遠東新元富81購03,
83227,建準元富81購01,
83228,華晶科元富81購01,
83229,緯創元富81購01,
08322P,鴻海日盛81售02,
83230,康控元富81購02,
83231,聯茂元富81購01,
83232,旺宏宏遠81購01,
83233,致茂宏遠81購01,
83234,台郡宏遠81購01,
83235,台泥麥證81購01,
83236,聯發科麥證81購02,
83237,奇力新麥證82購01,
83238,創意麥證81購01,
83239,GIS麥證82購01,
08323P,台積電日盛81售02,
83240,上銀中信81購04,
83241,友達凱基81購02,
83242,建準凱基81購03,
83243,TPK凱基81購03,
83244,T50反1元大81購09,
83245,T50反1元大81購10,
83246,T50反1元大81購11,
83247,T50反1元大81購12,
83248,滬深2X元大84購02,
83249,國喬元大81購01,
08324P,大同日盛81售03,
83250,遠東新元大81購03,
83251,力山元大81購01,
83252,中鴻元大81購02,
83253,上銀元大81購15,
83254,矽統元大81購03,
83255,燿華元大81購03,
83256,奇力新元大81購12,
83257,可成元大82購01,
83258,強茂元大81購04,
83259,中工元大81購01,
08325P,奇力新元大81售11,
83260,新光金元大81購03,
83261,健鼎元大81購02,
83262,明泰元大81購02,
83263,玉晶光元大81購09,
83264,台勝科元大81購04,
83265,嘉澤元大81購06,
83266,TPK元大82購01,
83267,上緯控元大81購01,
83268,上緯控元大81購02,
83269,佐登元大81購03,
08326P,嘉晶元大81售02,
83270,聯德元大81購01,
83271,中租元大81購02,
83272,達運元大81購02,
83273,GIS元大81購05,
83274,台虹元大81購01,
83275,達方元大81購07,
83276,上銀永豐81購02,
83277,為升永豐81購01,
83278,奇力新永豐81購04,
83279,玉晶光永豐81購06,
08327P,達方元大81售06,
83280,上緯控永豐81購01,
83281,新唐永豐81購01,
83282,滬深2X群益81購14,
83283,亞泥群益81購01,
83284,南亞群益81購01,
83285,中石化群益81購02,
83286,遠東新群益81購02,
83287,力山群益82購01,
83288,和大群益81購01,
83289,寶齡群益81購01,
08328P,嘉晶永豐81售01,
83290,上銀群益81購11,
83291,聯電群益81購01,
83292,技嘉群益81購01,
83293,微星群益81購01,
83294,奇力新群益81購10,
83295,宏達電群益81購03,
83296,宏盛群益81購01,
83297,欣興群益82購01,
83298,明泰群益81購02,
83299,京鼎群益81購01,
08329P,滬深2X富邦82售02,
83300,聯鈞群益81購01,
83301,貿聯群益81購02,
83302,TPK群益81購02,
83303,正文群益81購03,
83304,新唐群益81購01,
83305,瀚宇博群益81購04,
83306,樺漢群益81購01,
83307,A50正2國票81購02,
83308,英業達國票82購01,
83309,技嘉國票81購01,
08330P,宏碁富邦81售02,
83310,瑞昱國票81購01,
83311,南亞科國票81購01,
83312,健鼎國票81購01,
83313,台勝科國票81購02,
83314,致伸國票81購01,
83315,為升統一84購01,
83316,奇力新統一83購03,
83317,TPK統一83購01,
83318,元上證元大84購01,
83319,中砂元大81購01,
08331P,亞德客中信81售02,
83320,葡萄王元大81購04,
83321,為升元大81購06,
83322,為升元大81購07,
83323,聯電元大81購05,
83324,鴻海元大81購08,
83325,致茂元大81購02,
83326,致茂元大81購03,
83327,矽統元大81購04,
83328,燿華元大81購04,
83329,大同元大81購16,
08332P,大同凱基81售04,
83330,微星元大81購03,
83331,南亞科元大81購05,
83332,友達元大81購06,
83333,奇力新元大81購13,
83334,盟立元大81購01,
83335,強茂元大81購06,
83336,台勝科元大81購05,
83337,世芯元大81購01,
83338,TPK元大81購03,
83339,大聯大元大81購02,
08333P,光罩元大81售03,
83340,和碩元大81購01,
83341,超眾元大81購01,
83342,滬深2X日盛81購02,
83343,旺宏日盛83購01,
83344,宏碁日盛81購01,
83345,致茂日盛81購01,
83346,大同日盛81購04,
83347,南亞科日盛81購01,
83348,聯發科日盛81購01,
83349,台新金日盛81購01,
08334P,大同元大81售13,
83350,台郡日盛81購01,
83351,GIS日盛81購01,
83352,亞泥中信81購01,
83353,大同中信85購01,
83354,聯發科中信83購01,
83355,奇力新中信81購04,
83356,可成中信81購01,
83357,致伸中信81購01,
83358,大亞凱基81購01,
83359,為升凱基81購03,
08335P,信昌化元大81售02,
83360,鴻海凱基81購05,
83361,鴻海凱基81購06,
83362,台積電凱基81購05,
83363,台積電凱基81購06,
83364,矽統凱基81購03,
83365,奇力新凱基81購04,
83366,TPK凱基81購04,
83367,為升國泰81購01,
83368,台郡國泰82購01,
83369,達方國泰82購02,
08336P,淳安元大81售05,
83370,遠東新富邦82購01,
83371,奇力新富邦81購05,
83372,智邦第一81購01,
83373,力山永豐81購02,
83374,大同永豐81購05,
83375,奇力新永豐81購05,
83376,超眾永豐81購01,
83377,力山群益81購01,
83378,為升群益81購01,
83379,奇力新群益81購12,
08337P,嘉澤元富81售02,
83380,宏盛群益81購02,
83381,智原群益81購02,
83382,世芯群益81購03,
83383,致伸群益81購01,
83384,MSCI中台新81購02,
83385,聚陽台新82購01,
83386,和碩台新81購01,
83387,全新兆豐82購01,
83388,台積電中信81購04,
83389,GIS中信83購01,
08338P,達邁康和81售02,
83390,奇力新元富82購04,
83391,達方元富82購01,
83392,達方元富82購02,
83393,道瓊反統一85購01,
83394,遠東新統一84購01,
83395,上銀統一84購03,
83396,台積電統一84購03,
83397,台積電統一85購01,
83398,美律統一83購01,
83399,強茂統一84購01,
08339P,聯電富邦81售02,
83400,智易統一83購01,
83401,達運統一83購01,
83402,台積電凱基81購08,
83403,奇力新凱基81購05,
83404,嘉聯益凱基81購01,
83405,嘉聯益凱基81購02,
83406,嘉聯益凱基81購03,
83407,嘉聯益凱基81購04,
83408,台積電日盛81購03,
83409,台光電國泰81購01,
08340P,滬深2X凱基83售10,
83410,漢唐國泰81購01,
83411,奇力新國泰81購06,
83412,台勝科國泰81購01,
83413,瑞儀國泰81購01,
83414,同欣電國泰81購01,
83415,啟碁國泰81購01,
83416,達方國泰84購01,
83417,上銀富邦81購04,
83418,台積電富邦82購03,
83419,達方富邦81購02,
08341P,滬深2X凱基83售11,
83420,道瓊反元大84購01,
83421,和大元大81購03,
83422,和大元大82購01,
83423,台積電元大81購11,
83424,台積電元大82購02,
83425,漢唐元大81購01,
83426,南亞科元大81購06,
83427,全新元大81購05,
83428,奇力新元大81購15,
83429,聯詠元大81購02,
08342P,上銀群益81售10,
83430,新日興元大81購03,
83431,群創元大82購03,
83432,達邁元大81購02,
83433,瑞儀元大81購01,
83434,瑞儀元大82購01,
83435,同欣電元大81購01,
83436,啟碁元大81購02,
83437,樺漢元大81購04,
83438,GIS元大81購06,
83439,達方元大81購08,
08343P,大同群益81售12,
83440,CFA50國票82購01,
83441,滬深2X國票81購04,
83442,中石化國票81購01,
83443,仁寶國票81購01,
83444,智邦國票81購02,
83445,微星國票81購01,
83446,奇力新國票81購03,
83447,明泰國票81購01,
83448,亞德客麥證81購02,
83449,光寶科麥證81購02,
08344P,臺股指統一83售02,
83450,仁寶麥證81購01,
83451,智邦麥證81購03,
83452,致茂麥證81購02,
83453,中壽麥證81購01,
83454,潤泰全麥證81購01,
83455,T50反1群益81購04,
83456,中石化群益82購02,
83457,上銀群益81購13,
83458,聯電群益81購03,
83459,仁寶群益81購01,
08345P,臺股指統一83售03,
83460,宏碁群益81購03,
83461,台光電群益81購01,
83462,南亞科群益81購01,
83463,美律群益81購03,
83464,奇力新群益82購01,
